id,name,address,city,state,country,zip_code,county,latitude,longitude,description,phone,sunday_hours,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,rating,address_link,website,resource_type
c3a7e7d9-4ac7-411f-a322-2f461ec3af9b,Refugio Specialty Clinic,114 Swift St,Refugio,TX,United States,78377,Refugio,28.3069118,-97.2790334,This clinic offers various specialities on specific days of the week. The specialties offered on certain days are listed on the Facebook page and are updated as providers change. ,(361) 526 - 1513,Closed,8:00 a.m. - 5:00 p.m. with a lunch break from 12:00 p.m.-1:00 p.m.,8:00 a.m. - 5:00 p.m. with a lunch break from 12:00 p.m.-1:00 p.m.,8:00 a.m. - 5:00 p.m. with a lunch break from 12:00 p.m.-1:00 p.m.,8:00 a.m. - 5:00 p.m. with a lunch break from 12:00 p.m.-1:00 p.m.,8:00 a.m. - 5:00 p.m. with a lunch break from 12:00 p.m.-1:00 p.m.,Closed,N/A,"https://www.google.com/maps/dir//114+Swift+St,+Refugio,+TX+78377/@28.3068034,-97.3614454,12z/data=!4m8!4m7!1m0!1m5!1m1!1s0x86682545ab6860b7:0xf899f59b2fb1009!2m2!1d-97.2791565!2d28.3068456?entry=ttu",https://www.facebook.com/p/Refugio-Speciality-Clinic-100064156719524/?paipv=0&eav=AfaBdYQdABGSbO8tFw0SLLFXHmJRNSfg1Y-KP3oLYE9RX8JzLTRG0SMu_Vg3UBuaRmA&_rdr,Clinic
a88cf808-2ed1-498c-8554-f033f72f4e34,Woodsboro Medical Clinic,120 Wood Avenue,Woodsboro,TX,United States,78393,Refugio,28.239274,-97.3286617,This clinic houses 2 physicians specializing in internal medicine and family medicine. It is a branch off of Refugio County Memorial Hospital. ,(361) 543-5414,Closed,8:00 a.m. - 5:00 p.m. with a lunch break from 12:00 p.m.-1:00 p.m.,8:00 a.m. - 5:00 p.m. with a lunch break from 12:00 p.m.-1:00 p.m.,8:00 a.m. - 5:00 p.m. with a lunch break from 12:00 p.m.-1:00 p.m.,8:00 a.m. - 5:00 p.m. with a lunch break from 12:00 p.m.-1:00 p.m.,8:00 a.m. - 5:00 p.m. with a lunch break from 12:00 p.m.-1:00 p.m.,Closed,4.7,"https://www.google.com/maps/dir/33.0729543,-96.5640115/woodsboro+medical+clinic/@30.6294162,-99.7634956,7z/data=!3m1!4b1!4m9!4m8!1m1!4e1!1m5!1m1!1s0x86683ba1bf7b91b1:0x11ae5bfe3ba1c728!2m2!1d-97.3286501!2d28.2392958?entry=ttu",https://www.refugiohospital.com/rural-health-clinics/,Clinic
70410108-beac-4960-a28c-e71e0d67ae02,Austwell-Tivoli Medical Clinic,205 Main Street,Tivoli,TX,United States,77990,Refugio,28.3886339,-96.8402254,This clinic houses 2 specialties covered by 3 providers. It covers internal medicine and family medicine. The clinic is a branch off of Refugio County Memorial Hospital. ,(361) 286-0115,Closed,8:00 a.m. - 5:00 p.m. with a lunch break from 12:00 p.m.-1:00 p.m.,Closed,8:00 a.m. - 5:00 p.m. with a lunch break from 12:00 p.m.-1:00 p.m.,Closed,8:00 a.m. - 12:00 p.m.,Closed,5.0,"https://www.google.com/maps/dir/33.0729543,-96.5640115/Austwell-tivoli+medical+clinic/@30.7372644,-99.7634865,7z/data=!3m1!4b1!4m9!4m8!1m1!4e1!1m5!1m1!1s0x8669d8526bee5513:0xf5d3594ad2f91722!2m2!1d-96.8879167!2d28.4566498?entry=ttu",https://www.refugiohospital.com/rural-health-clinics/,Clinic
3223a32a-677a-4149-aece-cee03a02c655,Village Pharmacy,112 South Alamo Street,Refugio,TX,United States,78377,Refugio,28.3048663,-97.2760214,This pharmacy offers basic pharmacological options. It is a locally owned small pharmacy. ,(361) 526-4243,Closed,9:00 a.m. - 5:30 p.m.,9:00 a.m. - 5:30 p.m.,9:00 a.m. - 5:30 p.m.,9:00 a.m. - 5:30 p.m.,9:00 a.m. - 5:30 p.m.,Closed,3.8,"https://www.google.com/maps?client=safari&sca_esv=b963f0a8f38f637d&rls=en&gs_lp=Egxnd3Mtd2l6LXNlcnAiFHZpbGxhZ2UgcGhhcm1hY3kgcmVmKgIIADILEC4YgAQYxwEYrwEyBhAAGBYYHjILEAAYgAQYhgMYigUyCxAAGIAEGIYDGIoFMggQABiABBiiBDIaEC4YgAQYxwEYrwEYlwUY3AQY3gQY4ATYAQFI3UVQgwdYjzxwA3gAkAEAmAGEAaAB6BGqAQQ2LjE1uAEByAEA-AEBmAIYoAL7HMICChAAGLADGNYEGEfCAg0QABiwAxjWBBhHGMkDwgIOEAAYgAQYsAMYkgMYigXCAhcQLhiABBiRAhixAxjRAxiDARjHARiKBcICFBAuGIAEGJECGLEDGNEDGMcBGIoFwgIREC4YgAQYsQMY0QMYgwEYxwHCAgUQABiABMICERAuGIAEGLEDGIMBGMcBGK8BwgIIEAAYgAQYsQPCAgsQABiABBixAxiDAcICDhAuGIAEGLEDGNEDGMcBwgImEC4YgAQYkQIYsQMY0QMYgwEYxwEYigUYlwUY3AQY3gQY4ATYAQHCAhEQLhiABBiRAhjHARiKBRivAcICChAAGIAEGEMYigXCAhAQLhiABBjRAxhDGMcBGIoFwgIQEC4YgAQYQxjHARiKBRivAcICIxAuGIAEGJECGLEDGNEDGMcBGIoFGJcFGNwEGN4EGOAE2AEBwgIREAAYgAQYkQIYsQMYgwEYigXCAhAQLhiABBixAxhDGNQCGIoFwgIgEC4YgAQYkQIYxwEYigUYrwEYlwUY3AQY3gQY4ATYAQHCAg4QLhiABBjHARiOBRivAcICCxAAGIAEGJECGIoFwgIUEC4YgAQYkQIYsQMYxwEYigUYrwHCAggQLhiABBixA8ICCxAuGIAEGLEDGIMBwgIjEC4YgAQYkQIYsQMYxwEYigUYrwEYlwUY3AQY3gQY4ATYAQHCAh0QLhiABBjHARiOBRivARiXBRjcBBjeBBjgBNgBAZgDAIgGAZAGCboGBggBEAEYFJIHCDMuMjAuNy0xoAes6AI&um=1&ie=UTF-8&fb=1&gl=us&sa=X&geocode=KaHas6daJWiGMWsUQKUGCeTg&daddr=112+S+Alamo+St,+Refugio,+TX+78377",https://www.facebook.com/p/Village-Pharmacy-100039758331307/,Pharmacy
36d73275-2bb2-4d2f-839d-dd7ae7108666,Heights Dermatology,214 Swift Street,Refugio,TX,United States,78377,Refugio,28.308239,-97.2787993,"Heights Dermatology uses a holistic approach to skin care and participates in general, cosmetic, and surgical dermatology.",(361) 288-1450,Closed,8:00 a.m. - 5:00 p.m.,8:00 a.m. - 5:00 p.m.,8:00 a.m. - 5:00 p.m.,8:00 a.m. - 5:00 p.m.,8:00 a.m. - 5:00 p.m.,Closed,N/A,"https://www.google.com/maps/dir/''/Heights+Dermatology+-+Refugio,+114+Swift+St,+Refugio,+TX+78377/@28.3175011,-97.3725645,11z/data=!3m1!4b1!4m23!1m8!3m7!1s0x8668257124b5d125:0x7afa732e437d2777!2sHeights+Dermatology+-+Refugio!8m2!3d28.3071937!4d-97.2797434!15sCg1kZXJtYXRvbG9naXN0kgEObWVkaWNhbF9jbGluaWPgAQA!16s%2Fg%2F11vkbptx0t!4m13!1m5!1m1!1s0x8669ce2b5a6f15ef:0x92fb33342e0c11e0!2m2!1d-97.1359377!2d28.3465339!1m5!1m1!1s0x8668257124b5d125:0x7afa732e437d2777!2m2!1d-97.2797434!2d28.3071937!3e2?entry=ttu",https://www.heightsskin.com/heights-dermatology--refugio,Dermatologist
a8e498b3-e051-4ed8-a70e-3a75341102c8,La Ward City Marshall,36 Espirito Avenue,La Ward,TX,United States,77970,Jackson ,28.8446087,-96.4680198,This is the local fire station in La Ward.,(361) 872-2362,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.0,"https://www.google.com/maps/dir/33.0729501,-96.5639812/la+ward+city+marshall/@30.9315251,-98.9158852,7z/data=!3m1!4b1!4m9!4m8!1m1!4e1!1m5!1m1!1s0x86421e3c00000001:0xebe23661c4e303db!2m2!1d-96.464244!2d28.8438017?entry=ttu",N/A,Criminal Justice
2b383668-936a-42e9-a047-de33a493328b,"Sunshine Play Therapy and Counseling, PLLC",606 N Wells Street,Edna,TX,United States,77957,Jackson,28.9826243,-96.6488726,"Statement from the website: If your child struggles with ADHD, Divorce, PTSD, Anxiety, Depression, OCD, or behavioral concerns, Play Therapy is a well researched approach used with children to work through these conditions through play. We begin with an intake session, then set goals to work toward. Working together is the key to healing.",(361) 237-4881,Closed,9:00 a.m. - 5:00 p.m.,9:00 a.m. - 5:00 p.m.,9:00 a.m. - 5:00 p.m.,9:00 a.m. - 5:00 p.m.,9:00 a.m. - 12:00 p.m.,Closed,N/A,"https://www.google.com/maps/search/occupational+therapy/@28.7547332,-96.8877594,10z/data=!3m1!4b1!4m7!2m6!3m5!2sJackson+County,+TX!3s0x864223e31c7648f3:0x4b6f3f8a873f80fa!4m2!1d-96.5356449!2d28.9340886?entry=ttu",https://marlasampleplaytherapy.clientsecure.me,Mental Health
216b061e-39f0-46a2-8865-c21ad98453bb,Justice of the Peace,322 Main Street,Odem,TX,United States,78370,San Patricio,27.9516707,-97.5844664,This is the local court that holds all the county officials.,(361) 587-3600,Closed,8:00 a.m. - 5:00 p.m.,8:00 a.m. - 5:00 p.m.,8:00 a.m. - 5:00 p.m.,8:00 a.m. - 5:00 p.m.,8:00 a.m. - 5:00 p.m.,Closed,N/A,"https://www.google.com/maps/place/Justice+of+the+Peace/@27.971244,-97.7570479,10z/data=!4m16!1m8!2m7!1scriminal+justice!3m5!2sSan+Patricio+County,+TX!3s0x86686be8fd28cdd5:0x78e911170b292cea!4m2!1d-97.5247243!2d27.9999695!3m6!1s0x86686e4d0c8d43e5:0x27015189b1980bbb!8m2!3d27.9512871!4d-97.5839086!15sChBjcmltaW5hbCBqdXN0aWNlkgEUanVzdGljZV9vZl90aGVfcGVhY2XgAQA!16s%2Fg%2F1tfst9fx?entry=ttu",https://www.sanpatriciocountytx.gov/default.aspx?San-Patricio_County/Justice,Criminal Justice
1958ed7f-d3ca-406f-a705-49a60e0b69fc,Kiddie Korral,312 Tutt Avenue,Taft,TX,United States,78390,San Patricio,27.978132,-97.3908761,"Kiddie Korral provides childcare for families living in the Taft area. Children engage in play-based, educational activities to help them achieve important milestones. The facility is a home daycare which fosters the development of social skills in a safe, caring environment. Kiddie Korral has programs and age-appropriate curriculum for infants, toddlers, preschoolers, and school age. Contact Kiddie Korral to discuss operating hours, tuition rates, and schedule a free tour for you and your family.",(361) 633-1212,Closed,7:00 a.m. - 6:00 p.m.,7:00 a.m. - 6:00 p.m.,7:00 a.m. - 6:00 p.m.,7:00 a.m. - 6:00 p.m.,7:00 a.m. - 6:00 p.m.,Closed,N/A,"https://www.google.com/maps/place/Kiddie+Korral/@27.9459397,-97.4560136,11z/data=!4m16!1m8!2m7!1schild+care!3m5!2sSan+Patricio+County,+TX!3s0x86686be8fd28cdd5:0x78e911170b292cea!4m2!1d-97.5247243!2d27.9999695!3m6!1s0x8668434d4e5454d9:0xdccb40b914fe3eec!8m2!3d27.9782088!4d-97.3909709!15sCgpjaGlsZCBjYXJlWgwiCmNoaWxkIGNhcmWSAQ9kYXlfY2FyZV9jZW50ZXLgAQA!16s%2Fg%2F11q97c9s2c?entry=ttu",https://upwards.com/daycare/kiddie-korral-daycare,Child Care
2a1bf214-cc8c-4b67-94ca-04951f9c57d0,4C - Complete Care Child Care,7668 FM 631,Taft,TX,United States,78390,San Patricio,28.006043,-97.373522,"This is a women owned, education-based day care for ages from infant to school age. It is formerly known as Darla's Daycare.",(361) 534-4141,Closed,7:00 a.m. - 6:00 p.m.,7:00 a.m. - 6:00 p.m.,7:00 a.m. - 6:00 p.m.,7:00 a.m. - 6:00 p.m.,7:00 a.m. - 6:00 p.m.,Closed,N/A,"https://www.google.com/maps/place/Darla's+Daycare+(now+renamed+Complete+Care+Child+Care+also+4C)/@27.9459397,-97.4560136,11z/data=!4m16!1m8!2m7!1schild+care!3m5!2sSan+Patricio+County,+TX!3s0x86686be8fd28cdd5:0x78e911170b292cea!4m2!1d-97.5247243!2d27.9999695!3m6!1s0x8668438988665a59:0xd0d40b4a9180681e!8m2!3d28.0060384!4d-97.3735293!15sCgpjaGlsZCBjYXJlkgEPZGF5X2NhcmVfY2VudGVy4AEA!16s%2Fg%2F11kkc7_mcy?entry=ttu",https://completecarecc.com/index.html,Child Care
029627c2-d8f5-42fa-a7b3-faa3fde11444,New Discoveries Head Start Birth to Five,624 Ave B Street,Sinton,TX,United States,78387,San Patricio,28.0307655,-97.5089228,"The Head Start Birth to Five Program provides child care for infants, toddlers, and pre-school age (3 and 4 years old) children. The program promotes the school readiness of children from eligible families by providing a comprehensive program that addresses their cognitive, nutritional, health, social, and emotional needs. Program staff additionally work with parents in determining their needs and support them in achieving their own goals, such as continued education, steady employment, financial security, and housing stability. CACOST strongly believes the parent is the first and most important teacher for children; therefore, each child’s success demands a strong collaboration between the parent, the family and the community. They also have an expectant mothers program that is designed to help expectant mothers receive prenatal, labor and delivery, and postpartum recovery information. Expectant mothers are paired with a home visitor support specialist whom they meet with regularly to help them prepare for motherhood.",(361) 364-5975,7:30 a.m. - 3:00 p.m.,7:30 a.m. - 3:00 p.m.,7:30 a.m. - 3:00 p.m.,7:30 a.m. - 3:00 p.m.,7:30 a.m. - 3:00 p.m.,7:30 a.m. - 3:00 p.m.,7:30 a.m. - 3:00 p.m.,5.0,"https://www.google.com/maps/place/New+Discoveries+Head+Start/@27.9811154,-97.7979631,10z/data=!4m16!1m8!2m7!1schild+care!3m5!2sSan+Patricio+County,+TX!3s0x86686be8fd28cdd5:0x78e911170b292cea!4m2!1d-97.5247243!2d27.9999695!3m6!1s0x86686b914e43b631:0xf70cfa0ca51c7ad0!8m2!3d28.0307839!4d-97.5089162!15sCgpjaGlsZCBjYXJlkgEJcHJlc2Nob29s4AEA!16s%2Fg%2F1tg35ndg?entry=ttu",https://cacost.org/programs/head-start/,Child Care
bca9e70e-e6f0-4712-8a84-c00b1184854c,Wee Care Child Care,516 N Houston Street,Aransas Pass,TX,United States,78336,San Patricio,27.9117954,-97.1416721,"Note from the owner: My child care gives a loving environment with learning mixed in. We do some night and evening care because I know some people work different hours. We have structured curriculum set up to make the children grow in better habits, learning skills, and how to get along with other kids.",(970) 625-8411,6:00 a.m. - 6:00 p.m.,6:00 a.m. - 6:00 p.m.,6:00 a.m. - 6:00 p.m.,6:00 a.m. - 6:00 p.m.,6:00 a.m. - 6:00 p.m.,6:00 a.m. - 6:00 p.m.,6:00 a.m. - 6:00 p.m.,2.3,"https://www.google.com/maps/place/Wee+Care+Child+Care/@27.8977062,-97.2517366,12z/data=!4m16!1m8!2m7!1schild+care!3m5!2sSan+Patricio+County,+TX!3s0x86686be8fd28cdd5:0x78e911170b292cea!4m2!1d-97.5247243!2d27.9999695!3m6!1s0x866853699e8b676f:0xd1068e602f1bc03!8m2!3d27.9117104!4d-97.1415536!15sCgpjaGlsZCBjYXJlkgERY2hpbGRfY2FyZV9hZ2VuY3ngAQA!16s%2Fg%2F11ng6m1jvj?entry=ttu",https://www.yelp.com/biz/wee-care-child-care-aransas-pass-2,Child Care
89c88f53-2bd1-4a87-b9a1-de26f12f12e1,Aransas Child Care Center,1035 W Goodnight Avenue,Aransas Pass,TX,United States,78336,San Patricio,27.908122,-97.1570002,"Aransas Child Care Center is a licensed child care services provider that offers full-time day care programs for young kids. The company serves children and families living in the Aransas Pass, Texas community",(361) 758-3277,Closed,6:00 a.m. - 6:00 p.m.,6:00 a.m. - 6:00 p.m.,6:00 a.m. - 6:00 p.m.,6:00 a.m. - 6:00 p.m.,6:00 a.m. - 6:00 p.m.,Closed,2.3,"https://www.google.com/maps/place/Aransas+Child+Care+Center/@27.9007404,-97.1907968,13z/data=!4m16!1m8!2m7!1schild+care!3m5!2sSan+Patricio+County,+TX!3s0x86686be8fd28cdd5:0x78e911170b292cea!4m2!1d-97.5247243!2d27.9999695!3m6!1s0x8668526b4e382877:0xa5f2f4bce47d86f2!8m2!3d27.9081287!4d-97.1570359!15sCgpjaGlsZCBjYXJlkgEPZGF5X2NhcmVfY2VudGVy4AEA!16s%2Fg%2F1tycx26t?entry=ttu",https://www.care.com/b/l/aransas-child-care-center/aransas-pass-tx,Child Care
89acd61e-e4b4-47ab-bd60-c3d55093b34c,Our Little Sunshines,1464 W Wheeler Avenue,Aransas Pass,TX,United States,78336,San Patricio,27.9148806,-97.1586889,"This child care center helps with children in the age range of Infant, Toddler, Pre-Kindergarten, School. The provider also participates in a subsidized child care program.",(361) 413-2241,Closed,6:30 a.m. - 6:00 p.m.,6:30 a.m. - 6:00 p.m.,6:30 a.m. - 6:00 p.m.,6:30 a.m. - 6:00 p.m.,6:30 a.m. - 6:00 p.m.,Closed,N/A,"https://www.google.com/maps/place/Our+Little+Sunshines/@27.9007404,-97.1907968,13z/data=!4m16!1m8!2m7!1schild+care!3m5!2sSan+Patricio+County,+TX!3s0x86686be8fd28cdd5:0x78e911170b292cea!4m2!1d-97.5247243!2d27.9999695!3m6!1s0x8668520d60070001:0x4dfae6b547a280b9!8m2!3d27.9146945!4d-97.1588354!15sCgpjaGlsZCBjYXJlkgEPZGF5X2NhcmVfY2VudGVy4AEA!16s%2Fg%2F11h3vbkbvy?entry=ttu",https://childcarecenter.us/provider_detail/our-little-sunshines-aransas-pass-tx,Child Care
18a8b29a-bbcc-4d7d-9259-7eef5bcb1224,Lighthouse Learning Center and Daycare,517 S. Avenue A,Aransas Pass,TX,United States,78336,San Patricio,27.9115446,-97.1666709,"At LLC, we feel that it is essential that your child feels safe and loved during their time here. We also provide a christian atmosphere where your children can grow socially and emotionally in an enriched learning environment. It is located in Landmark Apostolic Pentecostal Church.",(361) 758-2273,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.0,"https://www.google.com/maps/place/Landmark+Apostolic+Pentecostal+Church/@27.9115127,-97.1732522,15z/data=!4m15!1m8!2m7!1schild+care!3m5!2sSan+Patricio+County,+TX!3s0x86686be8fd28cdd5:0x78e911170b292cea!4m2!1d-97.5247243!2d27.9999695!3m5!1s0x86684d8eb815dba7:0xf047c42f7ab50847!8m2!3d27.9115127!4d-97.1666862!16s%2Fg%2F1ttyx4_b?entry=ttu",https://www.facebook.com/lighthouselearningcenteranddaycare/,Child Care
098a5410-3cc8-46a0-96a6-f360da3666ca,Kids in the Word Academy,2717 Avenue B,Ingleside,TX,United States,78362,San Patricio,27.8770708,-97.2128558,Their goal is to provide quality child care to the families in the community.,(361) 775-0629,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.6,"https://www.google.com/maps/dir//Kids+in+the+Word+Academy,+Avenue+B,+Ingleside,+TX/@27.877065,-97.2540564,13z/data=!4m8!4m7!1m0!1m5!1m1!1s0x866851a81f1a16b3:0xe9166f9d6ec70d01!2m2!1d-97.2127691!2d27.8770192?entry=ttu",https://www.facebook.com/profile.php?id=100048617364674,Child Care
71df9f34-f320-46c6-a999-4b74ffcd7a99,First Baptist Child Development Center and Preschool,1305 Wildcat Drive,Portland,TX,United States,78374,San Patricio,27.8827635,-97.3196186,"From the school's website: In this modern and advanced world, young ones need to be influenced by values that resonate with God's word. We believe that great learning should be taught firstly at home. To add up with their present knowledge, we thrive to provide quality care and education to every child in our care. To improve your child's ability, to guide them spiritually and academically. ",(361) 643-4644,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.7,"https://www.google.com/maps/dir//First+Baptist+Child+Development+Center,+Wildcat+Drive,+Portland,+TX/@27.8828164,-97.3607068,13z/data=!4m8!4m7!1m0!1m5!1m1!1s0x86685b1aa99faac7:0x6ceb9375461251bb!2m2!1d-97.31951!2d27.8826077?entry=ttu",https://www.fbpreschooltx.org,Child Care
f94c449c-94f4-4f77-ac44-b059a4708d68,Legacy Preschool of Portland,902 Moore Avenue,Portland,TX,United States,78374,San Patricio,27.8777964,-97.329485,"This school believes in creating a safe, loving and academic preschool experience. ",(361) 643-3043,Closed,6:30 a.m. - 6:00 p.m.,6:30 a.m. - 6:00 p.m.,6:30 a.m. - 6:00 p.m.,6:30 a.m. - 6:00 p.m.,6:30 a.m. - 6:00 p.m.,Closed,3.7,"https://www.google.com/maps/dir//Legacy+Pre+School+of+Portland,+Moore+Avenue,+Portland,+TX/@27.8778754,-97.3706215,13z/data=!3m1!4b1!4m8!4m7!1m0!1m5!1m1!1s0x86685b0c986d0dc3:0x9e480d61d54f7846!2m2!1d-97.3295532!2d27.877906?entry=ttu",https://www.facebook.com/LegacyPreschoolofPortland/,Child Care
d12a2afc-0d3d-45d6-9250-7ec122938df1,Odessey Early Learning LLC Portland,1701 Crosby Street,Portland,TX,United States,78374,San Patricio,27.8871955,-97.3259632,"Established in 2012 by a certified teacher and school administrator, at Odyssey Early Learning™, we believe that learning is a life-long journey. We are dedicated to providing a supportive and stimulating environment that encourages children to explore, discover, and learn at their own pace. Our philosophy is based on the latest research in child development and early childhood education, and we are committed to providing the highest quality care and education to all children in our community.",(361) 704-6174,Closed,7:00 a.m. - 6:00 p.m.,7:00 a.m. - 6:00 p.m.,7:00 a.m. - 6:00 p.m.,7:00 a.m. - 6:00 p.m.,7:00 a.m. - 6:00 p.m.,Closed,N/A,"https://www.google.com/maps/dir//Odyssey+Early+Learning+LLC+Portland,+Crosby+Street,+Portland,+TX/@27.8871432,-97.3670111,13z/data=!3m1!4b1!4m8!4m7!1m0!1m5!1m1!1s0x86685b104f177689:0xa0319caad39475c0!2m2!1d-97.3257165!2d27.8871492?entry=ttu",https://www.odysseyearlylearning.org/about-us,Child Care
52ddfd2c-5695-433d-9453-7344d6a5bf4e,Little Reigns Preschool Academy,400 Lang Road,Portland,TX,United States,78374,San Patricio,27.8895322,-97.3236189,This preschool provides care for birth to preschool age. ,(361) 547-1479,Closed,7:00 a.m. - 6:00 p.m.,7:00 a.m. - 6:00 p.m.,7:00 a.m. - 6:00 p.m.,7:00 a.m. - 6:00 p.m.,7:00 a.m. - 6:00 p.m.,Closed,4.3,"https://www.google.com/maps/dir//Little+Reigns+Preschool+Academy,+Lang+Road,+Portland,+TX/@27.889566,-97.3648669,13z/data=!3m1!4b1!4m8!4m7!1m0!1m5!1m1!1s0xa30caef67b2086b7:0xf607385e4f700ea!2m2!1d-97.3236674!2d27.8895721?entry=ttu",https://www.facebook.com/profile.php?id=100093114354690,Child Care
dc4060bb-00d2-4ef2-b854-f844f0902819,Methodist Day School,4545 Wildcat Drive,Portland ,TX,United States,78374,San Patricio,27.9002056,-97.3257616,"This is a Christ-centered, weekday ministry serving children with loving teachers since 1990. Early care and after care is offered outside of the normal hours for ages 2-4. It is located within First United Methodist Church Portland. ",(361) 643-8093,Closed,8:30 a.m. - 2:30 p.m.,8:30 a.m. - 2:30 p.m.,8:30 a.m. - 2:30 p.m.,8:30 a.m. - 2:30 p.m.,8:30 a.m. - 2:30 p.m.,Closed,5.0,"https://www.google.com/maps/dir//Methodist+Day+School,+Wildcat+Drive,+Portland,+TX/@27.9003104,-97.3666526,13z/data=!3m1!4b1!4m8!4m7!1m0!1m5!1m1!1s0x86685b3936c9f5cd:0xd2e10ca2f5eb4a7b!2m2!1d-97.3254531!2d27.9003165?entry=ttu",https://www.fumcportlandtx.org/mds,Child Care
d5a64a22-41be-4960-a1f4-2d4f74f8f901,First Home Healthcare,308 E 2nd St STE D,Alice,TX,United States,78332,Jim Wells,27.856251,-98.063064,"Accepted Insurance: Medicare/Medicaid, Care Improvement, Humana, Superior Health, United Healthcare, BlueCross BlueShield, Aetna, Molina Healthcare, Private Pay. ",361-396-0902,Closed,8 AM - 5 PM,8 AM - 5 PM,8 AM - 5 PM,8 AM - 5 PM,8 AM - 5 PM,Closed,4.9/5,"https://www.google.com/maps/place/First+Home+Healthcare,+LLC/@27.7517833,-99.1946564,8z/data=!4m10!1m2!2m1!1sfirst+home+health+care+alice+tx!3m6!1s0x8667cbbd83787b2f:0x12282433f1119d64!8m2!3d27.7517833!4d-98.0740509!15sCh9maXJzdCBob21lIGhlYWx0aCBjYXJlIGFsaWNlIHR4kgEYaG9tZV9oZWFsdGhfY2FyZV9zZXJ2aWNl4AEA!16s%2Fg%2F1tfv5kgr?entry=ttu",https://www.firsthomehealthcarellc.com/,Home Health
7f44cd69-91cc-4aa1-9cbd-96b5d30af27f,Mi Casa Home Health Care Agency,701 N Texas Blvd,Alice,TX,United States,78332,Jim Wells,27.756742,-98.065258,"Skilled nursing, Medical Social work, Home Health, Balance and fall prevention, Diabetes management, Orthopedics, Cardiopulmonary services, and wound care.",361-664-3900,Closed,8 AM - 5 PM,8 AM - 5 PM,8 AM - 5 PM,8 AM - 5 PM,8 AM - 5 PM,Closed,4.5/5,"https://www.google.com/maps/place/Mi+Casa+Home+Health+Care+Agency/@27.7561651,-98.0664641,16.38z/data=!4m6!3m5!1s0x8667ca8fc4218105:0xa2681c2b91c7ba88!8m2!3d27.7564135!4d-98.0653587!16s%2Fg%2F1tjz8crm?entry=ttu",http://www.micasahomehealthagency.net/,Home Health
ae74563f-1e65-496f-92b9-423d226a222d,Regional Home Health Agency,16 S Johnson St,Alice,TX,United States,78332,Jim Wells,27.75033,-98.082056,Home Healthcare,361-664-8118,Closed,8 AM - 5 PM,8 AM - 5 PM,8 AM - 5 PM,8 AM - 5 PM,8 AM - 5 PM,Closed,4.1/5,"https://www.google.com/maps/place/Regional+Home+Health+Agency/@27.75167,-98.0859969,14.84z/data=!4m6!3m5!1s0x8667cbb1b0732581:0xc693cb8de2c6b5ea!8m2!3d27.7493629!4d-98.0821151!16s%2Fg%2F1tctm6lx?entry=ttu",https://rhhaonline.com/,Home Health
